customer_id,region,customer_type,acquisition_channel,tenure_months,orders,discount_pct,returns,revenue
C005254,West,Consumer,Paid Search,24,10,13.3,0,8564.91
C005255,East,Consumer,Paid Search,21,8,13.0,0,12602.0
C005256,West,Consumer,Organic,43,13,5.1,0,19637.28
C005257,East,SMB,Organic,27,12,1.3,1,29659.67
C005258,South,Consumer,Organic,14,8,6.1,1,10909.14
C005259,South,Consumer,Referral,14,5,3.6,0,8741.93
C005260,North,Consumer,Paid Search,10,4,10.9,0,4407.91
C005261,East,Consumer,Organic,21,3,9.2,0,4789.13
C005262,South,Enterprise,Organic,13,9,0.3,0,99794.41
C005263,North,Consumer,Referral,6,4,6.6,0,4848.1
C005264,West,Consumer,Partner,33,9,10.6,0,12184.93
C005265,South,Consumer,Paid Search,12,3,13.9,1,5432.1
C005266,North,Consumer,Social,15,1,15.9,1,1368.14
C005267,South,Consumer,Partner,49,8,6.0,0,11859.16
C005268,West,Consumer,Social,36,9,18.9,0,9905.69
C005269,West,Consumer,Social,27,5,11.3,1,6829.91
C005270,South,Consumer,Referral,21,7,9.1,1,9665.55
C005271,West,Consumer,Partner,56,9,8.5,0,13797.08
C005272,West,SMB,Organic,15,9,2.6,1,25932.81
C005273,West,Consumer,Social,10,1,13.8,0,1118.81
C005274,West,SMB,Paid Search,43,17,17.4,1,55089.2
C005275,South,Consumer,Organic,27,3,1.5,0,5435.55
C005276,East,SMB,Social,8,5,9.7,0,9985.53
C005277,South,Consumer,Social,27,5,13.1,0,6371.72
C005278,East,SMB,Partner,5,2,9.2,0,5651.16
C005279,North,SMB,Partner,37,13,12.3,0,28920.85
C005280,East,Enterprise,Social,22,12,15.1,0,75330.2
C005281,West,SMB,Referral,24,6,2.1,0,17457.62
C005282,South,Consumer,Partner,25,5,8.3,0,6546.28
C005283,West,Enterprise,Organic,26,9,7.6,0,60022.46
C005284,South,SMB,Organic,18,3,6.0,1,9204.59
C005285,North,Consumer,Paid Search,19,2,13.5,0,2154.38
C005286,North,Consumer,Referral,13,1,1.4,0,1312.69
C005287,West,Enterprise,Referral,21,7,3.0,0,71822.38
C005288,South,Consumer,Social,18,5,14.6,0,6104.15
C005289,South,SMB,Organic,20,8,8.4,1,26498.68
C005290,East,Consumer,Social,6,2,12.6,1,2857.74
C005291,South,SMB,Referral,11,3,7.6,0,8953.71
C005292,South,Consumer,Partner,2,1,8.5,0,1671.82
C005293,West,SMB,Paid Search,16,5,8.9,0,12088.28
C005294,East,Consumer,Referral,7,4,4.8,0,5962.24
C005295,East,Enterprise,Social,3,1,14.9,0,7406.63
C005296,South,Consumer,Referral,21,2,5.9,0,4154.16
C005297,West,Consumer,Organic,8,2,7.5,0,3683.37
C005298,South,Consumer,Organic,11,2,3.7,0,3350.5
C005299,South,Consumer,Organic,24,2,7.7,0,5290.26
C005300,North,Enterprise,Paid Search,32,14,10.9,1,126528.37
C005301,South,Consumer,Referral,13,2,7.1,0,3954.5
C005302,East,Consumer,Referral,37,7,9.4,1,7807.48
C005303,East,SMB,Social,44,12,14.7,0,25672.32
C005304,South,Consumer,Organic,17,4,3.7,0,6448.4
C005305,North,Consumer,Organic,17,5,4.8,0,5842.99
C005306,East,SMB,Social,11,3,17.7,0,6716.95
C005307,West,Consumer,Social,20,4,16.0,0,5250.6
C005308,South,SMB,Social,32,11,8.6,1,41294.82
C005309,North,Consumer,Social,41,8,12.8,0,13215.38
C005310,South,Consumer,Partner,8,1,5.9,0,1590.7
C005311,South,Consumer,Partner,18,1,9.8,0,1381.39
C005312,South,SMB,Referral,28,13,1.3,1,60575.31
C005313,South,Consumer,Paid Search,4,3,12.8,0,3184.66
C005314,East,SMB,Organic,1,1,6.9,0,1843.01
C005315,South,Consumer,Referral,17,8,8.9,1,13238.68
C005316,South,Consumer,Paid Search,8,10,11.7,0,14368.81
C005317,North,SMB,Organic,7,1,0.2,0,2815.57
C005318,West,Consumer,Organic,9,3,4.2,0,3139.66
C005319,South,Consumer,Partner,9,5,12.4,0,6062.78
C005320,South,Consumer,Organic,24,2,3.2,1,4293.03
C005321,North,SMB,Social,2,1,21.5,0,3058.82
C005322,East,Consumer,Partner,22,7,10.4,0,9917.72
C005323,West,Consumer,Referral,14,4,6.6,0,4998.02
C005324,North,Consumer,Organic,5,1,5.7,0,1323.33
C005325,North,Enterprise,Social,27,9,16.1,1,59219.84
C005326,North,Consumer,Referral,23,6,5.3,1,7443.93
C005327,East,Consumer,Organic,10,1,3.8,0,1164.78
C005328,West,Consumer,Referral,26,3,13.0,0,4028.62
C005329,South,Consumer,Organic,39,7,9.5,0,7781.36
C005330,South,Consumer,Social,2,1,13.9,0,1799.09
C005331,East,SMB,Partner,7,1,5.7,0,2478.01
C005332,East,SMB,Referral,2,1,2.2,0,2388.27
C005333,South,Consumer,Partner,30,10,14.5,1,10292.78
C005334,North,Consumer,Paid Search,15,4,15.1,0,5957.3
C005335,South,Consumer,Partner,13,4,11.7,0,4731.4
C005336,East,Consumer,Social,29,7,13.4,0,9011.78
C005337,East,Consumer,Organic,11,1,3.2,0,1095.71
C005338,East,Consumer,Partner,29,7,5.2,0,9165.34
C005339,West,SMB,Partner,6,4,0.0,1,9749.52
C005340,South,Consumer,Paid Search,17,2,9.4,0,2889.7
C005341,South,Consumer,Social,33,10,16.0,0,13646.33
C005342,North,Enterprise,Organic,4,4,5.7,0,33115.27
C005343,West,Consumer,Organic,9,3,3.2,0,5457.71
C005344,South,Consumer,Organic,13,8,7.0,0,13611.88
C005345,South,Consumer,Paid Search,53,13,10.0,0,26389.54
C005346,North,Enterprise,Organic,22,9,7.3,0,53271.24
C005347,East,Consumer,Organic,5,2,7.3,2,3802.72
C005348,East,Consumer,Partner,58,10,10.5,1,14582.14
C005349,East,Consumer,Paid Search,50,6,12.2,0,6509.59
C005350,North,Consumer,Social,20,1,12.6,0,1597.75
C005351,West,Consumer,Organic,70,14,1.4,1,30954.37
C005352,East,Consumer,Organic,10,5,0.0,0,8432.23
C005353,East,SMB,Social,14,7,17.3,0,12829.25
C005354,East,SMB,Paid Search,8,4,6.9,0,10137.65
C005355,West,Consumer,Paid Search,29,10,11.6,0,16191.69
C005356,West,Consumer,Partner,62,13,8.7,0,18576.25
C005357,South,Consumer,Paid Search,36,8,8.8,0,13145.43
C005358,South,Consumer,Paid Search,8,3,11.6,1,4845.43
C005359,South,SMB,Referral,11,3,8.0,0,7477.02
C005360,West,Consumer,Organic,33,4,4.2,0,7763.07
C005361,East,SMB,Social,8,1,16.4,0,2298.92
C005362,North,Consumer,Paid Search,17,3,10.7,0,3982.65
C005363,North,SMB,Organic,4,5,4.2,0,12003.91
C005364,West,SMB,Paid Search,14,2,9.3,0,5444.23
C005365,West,SMB,Paid Search,20,4,11.6,0,13433.45
C005366,West,SMB,Referral,21,9,7.0,0,27660.43
C005367,South,SMB,Partner,26,9,5.2,0,32436.09
C005368,West,Consumer,Social,47,9,16.3,0,11784.15
C005369,West,Consumer,Paid Search,37,7,4.6,0,10704.68
C005370,South,Consumer,Partner,35,14,11.2,1,14771.5
C005371,North,SMB,Social,32,11,10.7,0,31868.01
C005372,West,Consumer,Organic,21,6,8.1,0,8352.47
C005373,North,Enterprise,Organic,17,9,6.9,1,75888.04
C005374,South,Consumer,Organic,39,11,8.0,0,10860.37
C005375,East,SMB,Organic,32,13,1.6,1,57324.59
C005376,East,Consumer,Paid Search,10,2,11.4,0,2427.63
C005377,South,Enterprise,Paid Search,28,16,12.9,1,142907.48
C005378,East,Consumer,Partner,22,5,9.3,0,6615.31
C005379,North,Consumer,Paid Search,25,8,14.5,0,9631.61
C005380,West,SMB,Organic,42,17,7.0,0,54183.83
C005381,North,Consumer,Partner,10,1,9.4,0,1723.2
C005382,East,Consumer,Referral,10,4,8.5,0,5120.38
C005383,West,SMB,Organic,23,8,7.1,1,27795.0
C005384,North,SMB,Organic,11,1,5.1,0,3320.36
C005385,South,Consumer,Referral,5,5,10.4,0,8513.71
C005386,East,Consumer,Paid Search,7,6,11.8,1,10344.74
C005387,North,Consumer,Referral,70,16,1.9,0,25264.47
C005388,North,Consumer,Social,20,3,18.7,0,3602.71
C005389,South,Consumer,Referral,29,4,8.4,0,5994.37
C005390,West,Consumer,Partner,16,6,7.6,0,9475.32
C005391,South,Consumer,Social,40,7,15.3,0,7464.74
C005392,South,Consumer,Referral,2,1,11.5,0,1931.89
C005393,West,SMB,Organic,53,16,5.3,1,45456.95
C005394,South,Consumer,Paid Search,20,7,16.6,0,9457.08
C005395,South,Consumer,Paid Search,11,3,13.4,0,3303.15
C005396,South,Enterprise,Referral,48,25,5.9,2,224827.46
C005397,South,SMB,Paid Search,27,10,8.1,1,23125.42
C005398,South,Consumer,Referral,18,3,7.3,0,3277.53
C005399,East,Enterprise,Paid Search,5,3,15.9,0,16678.52
C005400,North,Consumer,Referral,18,1,5.3,0,1352.15
C005401,East,Consumer,Paid Search,22,6,13.1,0,5929.44
C005402,North,Consumer,Partner,24,12,12.6,1,16657.53
C005403,South,Consumer,Paid Search,10,4,6.7,0,7869.26
C005404,North,SMB,Social,10,7,16.2,0,18383.05
C005405,South,Consumer,Referral,7,2,8.7,0,1934.03
C005406,East,SMB,Paid Search,11,1,13.1,0,2337.67
C005407,South,Consumer,Social,31,14,9.9,1,23376.56
C005408,North,Consumer,Partner,60,10,5.7,0,13135.4
C005409,South,Consumer,Social,16,7,8.7,0,11232.05
C005410,West,Consumer,Partner,24,6,4.0,0,9565.52
C005411,South,Enterprise,Paid Search,6,8,14.5,1,51326.98
C005412,East,SMB,Partner,7,3,7.0,1,9584.99
C005413,South,SMB,Partner,38,10,10.5,0,27873.33
C005414,North,SMB,Social,2,1,17.3,0,2323.07
C005415,East,Consumer,Social,27,11,11.6,1,14369.43
C005416,South,Consumer,Social,28,8,15.5,0,8091.25
C005417,North,Consumer,Referral,39,13,2.2,0,24566.12
C005418,West,SMB,Referral,25,7,7.8,0,16703.62
C005419,North,Consumer,Paid Search,5,4,13.3,1,7469.94
C005420,South,Consumer,Referral,45,8,6.3,0,15493.81
C005421,South,SMB,Paid Search,13,6,7.0,0,15044.73
C005422,South,Consumer,Social,43,16,10.5,1,25256.64
C005423,West,Consumer,Referral,37,6,14.6,0,6665.8
C005424,North,Consumer,Paid Search,25,4,13.9,0,4151.28
C005425,West,Consumer,Organic,37,10,4.2,2,9155.54
C005426,East,Consumer,Organic,49,9,7.9,0,12703.69
C005427,West,SMB,Referral,27,13,11.4,1,33115.85
C005428,West,SMB,Paid Search,34,10,15.6,0,31105.67
C005429,West,Consumer,Organic,9,3,4.4,1,4725.48
C005430,East,SMB,Paid Search,32,9,11.0,1,16953.3
C005431,South,SMB,Paid Search,9,2,14.4,0,6684.5
C005432,South,SMB,Organic,23,5,4.3,0,17518.53
C005433,East,Enterprise,Organic,11,2,8.6,0,12705.2
C005434,South,SMB,Social,14,1,15.3,0,3397.01
C005435,East,Consumer,Social,53,9,17.4,0,9507.45
C005436,North,Consumer,Partner,19,1,11.1,0,1139.49
C005437,West,Consumer,Organic,23,4,1.1,1,5997.54
C005438,North,Consumer,Paid Search,33,9,12.4,1,10983.13
C005439,West,Enterprise,Organic,22,9,8.4,1,54682.59
C005440,North,Consumer,Referral,32,8,4.6,0,6756.55
C005441,North,Consumer,Organic,34,3,3.4,0,6042.73
C005442,West,Enterprise,Organic,13,6,8.6,0,61383.89
C005443,West,SMB,Referral,7,8,11.6,1,29939.09
C005444,East,Consumer,Paid Search,21,3,1.4,0,4782.72
C005445,West,Enterprise,Referral,14,11,10.6,1,80796.02
C005446,South,Consumer,Referral,36,15,0.0,1,23893.98
C005447,West,Consumer,Social,14,3,14.8,0,3559.05
C005448,South,Consumer,Paid Search,49,10,7.8,0,16951.84
C005449,South,Enterprise,Organic,50,21,3.4,0,208490.94
C005450,South,Consumer,Referral,46,12,7.3,0,17138.18
C005451,North,Consumer,Organic,30,7,6.6,0,10705.13
C005452,South,SMB,Organic,12,7,9.3,0,26423.21
C005453,East,SMB,Paid Search,16,8,8.0,1,19860.54
C005454,North,Consumer,Organic,30,4,8.5,0,4350.05
C005455,West,Consumer,Organic,18,9,4.2,0,14877.88
C005456,South,Enterprise,Referral,17,10,6.2,0,68672.49
C005457,North,SMB,Social,47,14,20.1,0,28545.63
C005458,East,Consumer,Organic,6,2,7.5,0,2639.34
C005459,North,Consumer,Referral,31,5,2.0,0,8318.1
C005460,North,Consumer,Partner,28,3,7.8,0,4228.86
C005461,East,SMB,Organic,22,7,2.8,1,15001.84
C005462,North,Consumer,Social,9,1,13.7,0,2259.5
C005463,North,SMB,Organic,16,5,4.6,0,12892.06
C005464,East,Consumer,Partner,22,3,9.4,0,4018.83
C005465,North,SMB,Organic,8,3,1.2,0,7911.5
C005466,West,Consumer,Organic,41,4,4.3,0,4995.95
C005467,West,SMB,Partner,20,1,6.8,0,2966.49
C005468,North,Consumer,Referral,19,7,8.2,0,8823.03
C005469,South,Consumer,Organic,32,11,4.8,0,17611.12
C005470,North,Consumer,Social,54,4,17.8,0,4325.64
C005471,East,Consumer,Partner,15,4,8.8,0,5059.27
C005472,North,Consumer,Paid Search,7,3,13.8,0,3338.48
C005473,West,SMB,Organic,58,14,5.7,1,51576.56
C005474,North,SMB,Organic,24,10,1.6,1,31332.27
C005475,East,Consumer,Partner,72,15,6.9,0,18385.84
C005476,North,Consumer,Organic,49,12,3.0,0,17402.56
C005477,North,Consumer,Paid Search,11,7,14.3,0,8345.01
C005478,South,SMB,Organic,18,10,7.6,0,31228.71
C005479,South,Consumer,Organic,2,1,4.8,0,2119.35
C005480,West,Consumer,Referral,12,3,7.4,0,3902.95
C005481,North,Consumer,Paid Search,6,3,7.3,0,4307.5
C005482,North,Consumer,Organic,12,7,3.8,1,8663.55
C005483,South,Consumer,Organic,4,1,0.0,0,1004.4
C005484,South,Consumer,Organic,10,2,7.4,0,3454.3
C005485,West,Consumer,Organic,12,1,11.7,0,1725.47
C005486,West,SMB,Organic,19,9,3.4,0,29879.08
C005487,West,Consumer,Social,5,3,15.7,0,6353.55
C005488,North,Consumer,Organic,43,7,6.3,0,9155.5
C005489,South,Consumer,Paid Search,12,6,8.6,0,7564.8
C005490,East,SMB,Referral,25,6,6.6,1,19173.31
C005491,South,Enterprise,Social,11,6,16.4,0,21237.329999999998
C005492,East,Consumer,Referral,20,7,7.5,0,10888.24
C005493,South,SMB,Partner,19,2,8.2,0,4881.04
C005494,South,Consumer,Organic,44,11,4.1,0,15135.44
C005495,West,Consumer,Organic,16,4,2.6,0,4417.97
C005496,South,SMB,Organic,17,3,7.0,0,13661.32
C005497,West,SMB,Organic,8,4,10.3,0,9402.3
C005498,South,Consumer,Partner,4,1,2.0,0,1270.32
C005499,North,Consumer,Referral,24,10,0.5,2,14617.09
C005500,South,Consumer,Social,24,9,11.4,1,13469.56
C005501,North,Consumer,Partner,22,6,6.7,1,9593.86
C005502,South,Enterprise,Social,37,14,14.2,1,109423.9
C005503,North,Consumer,Paid Search,19,3,12.4,0,3441.19
C005504,East,Enterprise,Partner,14,5,8.2,0,32441.49
C005505,West,Consumer,Paid Search,22,8,11.6,2,9871.89
C005506,South,SMB,Organic,17,7,8.8,0,27838.89
C005507,North,Enterprise,Referral,6,5,4.2,0,40663.53
C005508,South,SMB,Partner,39,16,10.7,0,53533.08
C005509,West,Consumer,Social,11,7,21.0,0,8352.74
C005510,South,Consumer,Paid Search,18,9,7.6,0,9521.85
C005511,North,Consumer,Partner,12,5,2.2,0,10188.43
C005512,South,Consumer,Paid Search,44,10,12.6,1,16196.2
C005513,South,Enterprise,Referral,13,10,8.9,0,92048.39
C005514,South,Consumer,Paid Search,48,11,12.1,0,10439.78
C005515,North,Consumer,Organic,11,5,0.0,1,7294.23
C005516,West,Consumer,Paid Search,31,5,6.9,0,9980.97
C005517,North,Consumer,Partner,17,6,6.5,0,10904.19
C005518,North,Consumer,Partner,5,2,9.2,0,2607.97
C005519,North,Consumer,Organic,47,10,3.9,0,18396.16
C005520,South,SMB,Organic,10,2,5.6,0,8529.14
C005521,South,Consumer,Organic,14,4,5.6,1,6040.79
C005522,South,Consumer,Social,23,7,17.8,0,12357.64
C005523,South,Consumer,Referral,7,2,3.5,0,4107.92
C005524,East,Consumer,Referral,11,1,7.3,0,1480.04
C005525,South,Consumer,Organic,16,2,9.3,0,3609.07
C005526,West,SMB,Organic,4,3,2.6,0,7729.41
C005527,South,Consumer,Partner,22,10,6.1,1,18126.96
C005528,North,SMB,Referral,6,2,7.3,0,5424.07
C005529,West,Consumer,Organic,30,5,1.8,0,6453.95
C005530,West,Consumer,Organic,40,11,1.5,0,23130.81
C005531,South,Enterprise,Organic,32,18,4.0,0,157804.62
C005532,West,Enterprise,Organic,35,19,4.3,1,170075.26
C005533,South,Consumer,Organic,16,4,7.3,0,6293.09
C005534,South,Enterprise,Social,6,4,12.3,1,24025.42
C005535,West,SMB,Organic,39,14,5.1,1,39447.98
C005536,East,Consumer,Paid Search,11,4,15.7,0,5313.96
C005537,South,Consumer,Referral,18,4,10.5,0,5924.01
C005538,East,Consumer,Paid Search,9,1,11.7,0,1110.81
C005539,South,Consumer,Paid Search,8,1,12.6,0,1541.57
C005540,North,Enterprise,Partner,23,7,5.3,1,69849.07
C005541,West,Consumer,Organic,20,3,5.9,0,3206.52
C005542,South,Consumer,Social,5,3,19.6,0,3897.36
C005543,South,Consumer,Organic,12,1,8.9,0,1508.95
C005544,South,Consumer,Organic,59,10,4.9,0,22354.03
C005545,South,SMB,Organic,28,11,6.0,0,43433.32
C005546,South,Consumer,Referral,11,7,4.8,0,8342.73
C005547,West,Consumer,Paid Search,14,6,9.2,0,11217.41
C005548,East,Consumer,Social,20,1,13.9,0,1127.83
C005549,East,SMB,Organic,14,5,5.8,0,9217.0
C005550,South,SMB,Referral,45,18,9.2,1,41228.67
C005551,South,SMB,Organic,27,9,4.8,0,37151.91
C005552,North,Consumer,Organic,32,6,6.3,0,9235.56
C005553,South,Consumer,Referral,34,9,0.0,0,12199.47
C005554,North,SMB,Organic,27,9,5.5,1,35017.77
C005555,East,SMB,Paid Search,29,9,10.1,0,25178.06
C005556,West,Consumer,Referral,44,11,3.2,1,15933.38
C005557,South,SMB,Social,30,11,16.4,1,32216.89
C005558,South,Consumer,Social,7,1,19.3,0,1117.35
C005559,East,Consumer,Organic,54,9,5.0,0,17216.36
C005560,North,Enterprise,Organic,3,1,7.6,0,6195.18
C005561,West,Consumer,Paid Search,26,5,10.7,0,5434.95
C005562,South,Enterprise,Organic,21,14,11.2,1,120854.35
C005563,North,Consumer,Paid Search,13,1,7.3,0,2473.96
C005564,North,Enterprise,Paid Search,34,18,11.7,0,101988.07
C005565,West,Consumer,Paid Search,17,2,14.3,0,3177.64
C005566,South,SMB,Referral,27,10,6.9,0,31154.83
C005567,East,SMB,Organic,7,5,9.1,0,13292.04
C005568,North,Consumer,Organic,38,9,0.0,0,16964.14
C005569,North,Consumer,Organic,36,3,4.7,0,3739.12
C005570,West,Consumer,Organic,19,5,4.3,0,7157.84
C005571,North,Consumer,Social,9,1,14.7,0,1114.72
C005572,North,Enterprise,Organic,40,15,0.3,0,168248.95
C005573,South,Consumer,Organic,4,3,4.1,0,6122.51
C005574,West,SMB,Partner,20,4,7.0,0,9358.77
C005575,South,Consumer,Paid Search,15,5,12.7,0,7772.44
C005576,North,Consumer,Organic,25,9,8.3,1,15268.41
C005577,West,Enterprise,Social,15,9,15.3,0,49500.31
C005578,East,Consumer,Referral,35,6,8.3,0,9804.55
C005579,West,Consumer,Partner,7,2,11.8,0,2742.34
C005580,East,Consumer,Partner,40,10,11.6,0,10899.31
C005581,East,Consumer,Referral,17,3,0.0,0,5355.2
C005582,South,Consumer,Organic,13,3,7.4,0,5746.96
C005583,South,SMB,Paid Search,25,7,14.4,0,15038.59
C005584,East,Consumer,Organic,33,4,4.2,0,5975.69
C005585,East,SMB,Referral,16,7,5.6,0,20443.71
C005586,West,Consumer,Partner,17,3,4.6,0,2914.48
C005587,South,Consumer,Organic,10,5,0.0,0,9229.9
C005588,South,Consumer,Partner,3,3,10.5,0,4079.72
C005589,South,Consumer,Referral,12,1,9.3,0,1875.65
C005590,East,SMB,Organic,19,4,4.7,1,8674.14
C005591,South,Consumer,Partner,14,6,10.1,0,9121.11
C005592,West,Consumer,Referral,15,4,10.1,0,5088.61
C005593,South,Consumer,Paid Search,7,2,6.6,0,2714.21
C005594,North,Consumer,Paid Search,8,4,12.7,0,3381.54
C005595,South,Consumer,Organic,7,5,4.3,0,9770.43
C005596,East,Consumer,Organic,20,4,6.3,0,6381.84
C005597,West,Consumer,Referral,26,5,7.6,1,7382.13
C005598,South,Consumer,Partner,20,6,10.3,0,9563.56
C005599,South,SMB,Referral,27,8,2.3,0,22272.72
C005600,South,SMB,Social,8,4,18.9,0,13272.65
C005601,South,Consumer,Social,19,5,13.4,0,7505.58
C005602,North,Consumer,Organic,13,1,4.6,0,1448.96
C005603,West,SMB,Social,17,5,9.7,0,19088.33
C005604,West,Consumer,Social,5,1,14.7,0,1035.65
C005605,South,Consumer,Paid Search,7,5,11.9,0,4928.94
C005606,South,Consumer,Paid Search,19,3,11.8,0,4771.98
C005607,North,Consumer,Social,10,1,12.8,0,1254.52
C005608,South,Consumer,Partner,11,3,4.3,0,3775.04
C005609,South,Consumer,Partner,16,6,9.9,0,9232.13
C005610,East,Consumer,Paid Search,26,7,6.8,2,9471.27
C005611,North,Consumer,Social,33,8,17.4,0,11817.67
C005612,East,Consumer,Paid Search,4,3,17.1,0,2692.82
C005613,South,Consumer,Partner,12,7,14.7,0,9077.89
C005614,East,Consumer,Referral,21,5,3.7,0,6901.0
C005615,East,Consumer,Partner,25,3,9.8,0,4559.76
C005616,South,SMB,Partner,31,11,6.3,0,40802.03
C005617,South,Enterprise,Paid Search,24,11,15.7,1,78563.49
C005618,West,Consumer,Partner,11,4,9.2,0,6346.36
C005619,East,Consumer,Referral,21,3,6.1,0,3426.9
C005620,North,Consumer,Organic,19,5,2.3,1,6747.0
C005621,South,SMB,Organic,7,4,3.9,0,11918.5
C005622,South,Consumer,Referral,10,2,5.0,0,2756.94
C005623,East,Consumer,Organic,22,5,4.9,0,7435.59
C005624,East,SMB,Organic,31,8,5.1,0,24692.88
C005625,North,Enterprise,Referral,12,6,5.3,0,7867.17
C005626,East,Consumer,Organic,59,8,3.1,0,10835.41
C005627,East,Consumer,Paid Search,1,2,13.9,0,2152.63
C005628,East,Consumer,Social,18,1,17.1,0,927.85
C005629,North,SMB,Organic,19,11,2.6,0,25842.7
C005630,South,Consumer,Referral,35,12,6.8,1,26178.01
C005631,South,Consumer,Organic,11,1,2.4,0,1387.77
C005632,North,Consumer,Partner,12,5,15.8,1,7170.35
C005633,South,Consumer,Paid Search,12,7,9.2,2,11338.51
C005634,North,SMB,Social,34,9,15.8,0,17914.73
C005635,North,SMB,Social,38,12,16.3,1,32798.85
C005636,East,Enterprise,Partner,14,7,6.0,0,53398.58
C005637,South,SMB,Referral,9,6,4.4,0,18837.79
C005638,East,Consumer,Paid Search,9,1,11.2,0,1098.73
C005639,North,Consumer,Organic,6,5,2.4,0,7316.05
C005640,South,Consumer,Referral,41,10,7.6,0,16758.34
C005641,South,Consumer,Referral,18,4,4.5,0,5305.79
C005642,West,Consumer,Referral,33,9,7.4,0,17496.92
C005643,West,Consumer,Organic,15,6,0.0,0,10842.19
C005644,South,Consumer,Referral,65,9,4.6,0,8756.67
C005645,East,SMB,Paid Search,29,1,10.7,0,2305.4
C005646,South,Consumer,Referral,23,7,10.0,0,15914.72
C005647,South,Consumer,Referral,26,5,1.5,0,8728.58
C005648,North,SMB,Paid Search,8,1,15.0,0,2205.87
C005649,South,Consumer,Referral,13,3,9.0,1,5119.25
C005650,North,Consumer,Paid Search,33,14,6.6,0,12840.62
C005651,West,Consumer,Social,19,1,16.6,1,1386.12
C005652,South,SMB,Social,27,12,12.2,0,31450.91
C005653,South,SMB,Organic,15,4,6.7,0,12421.69
C005654,South,Consumer,Organic,17,1,6.9,0,1177.33
C005655,South,Consumer,Referral,39,8,9.4,0,10972.77
C005656,North,Consumer,Social,21,1,13.3,0,771.39
C005657,West,Consumer,Organic,21,1,7.0,0,1294.24
C005658,West,SMB,Paid Search,17,4,16.6,0,10766.13
C005659,North,SMB,Paid Search,13,2,11.1,0,6664.92
C005660,East,SMB,Social,15,4,14.5,0,15116.09
C005661,South,Enterprise,Organic,19,12,7.1,2,88485.27
C005662,North,Consumer,Social,40,6,6.5,1,9310.66
C005663,South,Enterprise,Referral,19,13,4.1,0,108991.78
C005664,North,Consumer,Social,35,6,18.0,0,6951.39
C005665,North,Consumer,Partner,9,2,8.5,0,2794.22
C005666,East,SMB,Paid Search,25,2,11.4,0,4634.98
C005667,South,SMB,Referral,3,3,4.2,0,13778.29
C005668,West,Enterprise,Social,10,12,15.1,0,85660.45
C005669,East,Consumer,Social,11,5,13.4,0,4650.39
C005670,West,Consumer,Referral,13,3,1.8,0,4813.45
C005671,East,SMB,Organic,35,6,8.9,0,11905.44
C005672,West,Consumer,Partner,4,6,5.9,0,8260.05
C005673,South,Consumer,Organic,38,9,4.2,0,17585.08
C005674,South,Consumer,Partner,3,1,2.7,0,1527.71
C005675,South,Consumer,Organic,14,3,3.4,0,5306.22
C005676,West,Consumer,Paid Search,15,9,15.0,0,11554.5
C005677,North,SMB,Partner,46,13,10.8,0,36652.34
C005678,South,Consumer,Referral,28,8,7.1,0,10668.51
C005679,East,SMB,Referral,57,14,5.1,0,42192.24
C005680,South,SMB,Paid Search,62,20,12.1,1,44572.59
C005681,West,Consumer,Organic,35,7,6.5,0,8782.89
C005682,South,Consumer,Organic,10,7,0.5,0,11680.82
C005683,North,Consumer,Referral,24,5,7.8,0,8154.93
C005684,South,SMB,Paid Search,20,4,14.3,0,11801.19
C005685,South,Consumer,Organic,12,5,4.8,0,8701.76
C005686,North,Consumer,Paid Search,34,7,11.9,0,7249.99
C005687,North,Enterprise,Partner,6,6,5.8,1,45097.8
C005688,North,Consumer,Social,9,2,15.9,0,2646.31
C005689,East,Consumer,Paid Search,4,1,16.8,0,1135.83
