age,tenure_months,orders_last_6m,monthly_spend,support_tickets,late_payments,discount_pct,churn
18,61,10,5181.523113613512,2,4,4.157779383124273,0
52,42,9,5246.257872098452,4,0,0.0,0
43,26,8,438.8826411431205,2,0,18.237095077923435,0
67,35,5,4360.276464091348,2,0,26.539356948536536,0
37,10,6,4126.920564635663,1,1,26.84268997810462,0
29,17,10,4186.213123084228,0,0,10.477680407451206,0
27,32,11,4030.3324086183925,1,1,11.887026248882723,0
29,43,8,3997.2022013834903,0,0,6.236423667433243,0
43,35,6,6660.9897566269665,0,0,15.203566077130612,0
22,69,6,4148.9173493435355,3,1,24.61110233038218,0
40,46,10,2614.7143709479724,4,1,24.227467383570016,0
66,2,7,2719.6580213668703,3,0,13.333924427543478,0
61,38,8,2983.53874675157,1,2,23.161509537225424,0
54,42,10,5718.721977320909,1,0,7.671283919194763,0
68,4,9,1549.9027993080667,0,1,9.08022029912221,0
62,28,8,6174.06478904451,0,0,19.444957506945336,0
55,62,7,3813.257069715395,2,2,10.02318234243873,0
67,26,8,300.0,2,0,0.0,0
25,33,4,5824.9476051518595,1,1,23.58720265113562,0
64,16,5,4919.884821181542,3,1,15.511195390558115,0
34,6,12,2827.571990465637,3,0,22.189246331254164,0
59,23,9,3834.1417621560327,1,1,1.6673936588700133,0
70,55,6,5134.9722876322285,0,1,19.48031464727963,0
46,70,11,5591.182966910468,1,0,20.957455534617417,0
23,47,6,3227.8833468724783,1,1,22.75237566935253,0
39,59,12,5919.622290503326,0,0,7.6783872514154705,0
41,47,10,3164.1083134105074,1,0,4.0004121053047115,1
71,47,14,5646.620490072968,1,0,15.111416730135755,0
71,31,3,635.3193299432178,1,0,11.656673610005253,0
50,5,9,6244.354301928813,3,0,29.315630942336767,0
72,30,4,347.9208872844738,0,0,4.110626781795853,0
42,62,5,2072.0509971882348,0,0,16.03291454665866,0
41,39,5,5340.096783949251,1,1,21.36579891241453,0
65,55,17,3677.3779051646898,1,2,21.245489972844528,0
56,4,5,4774.899185683722,1,0,2.9092268005376294,0
47,15,9,1358.3545466891514,2,2,6.433020405648525,0
44,22,9,1984.5634089552227,1,3,18.64084393445389,0
58,26,9,2974.7025164362085,2,1,9.153711558074127,0
60,71,7,694.8329202997606,0,0,23.46094588814921,0
45,33,7,5538.15209433366,3,0,30.432188509722707,0
19,48,9,3375.283703727667,1,1,10.563747364953649,0
23,46,5,1450.8187400691218,3,2,7.96129405094758,0
26,30,14,3391.089427253887,1,1,24.58893193206341,0
44,69,10,3483.5556457462753,1,0,23.192254336800957,0
53,16,9,4379.872245862633,0,0,10.318511035941537,0
63,3,10,3279.153614524722,4,1,7.909150639675723,0
31,53,5,2115.806529639046,0,0,5.313800721717344,0
62,47,11,3109.285621746055,0,1,35.877014993929876,0
55,19,6,7279.446752846302,1,2,26.104377035485513,0
20,62,8,4113.391912691067,0,0,15.747154586251282,0
38,12,10,1752.6379431356213,3,1,14.768123326624076,0
35,18,15,5305.449328308507,4,1,18.261493042305645,0
68,11,12,7700.63570737205,0,2,9.003368346069728,0
70,14,11,4451.452354279168,2,0,0.0,0
64,52,13,3392.6764487792107,2,2,8.500599010899514,0
48,50,7,835.1736402567917,1,0,9.933273567181082,0
46,46,12,3326.9787689409336,2,1,12.51231577933731,1
35,62,7,1279.8164908333679,2,1,11.863007350036298,0
62,5,13,4028.8667076023994,3,1,17.49095867432219,0
22,45,15,300.0,0,1,7.834675939981925,0
33,9,7,4535.150438269873,1,1,20.462047640449107,0
25,68,7,316.05013606447847,2,0,1.0395596339473894,0
46,46,9,3656.4048565600515,1,0,14.673046763557462,0
35,54,8,6306.712491215896,2,0,15.827889023964063,0
29,41,7,1817.0157668710583,1,2,27.06632484049549,0
39,28,5,2307.4262140674537,4,0,22.1473478340022,0
67,49,9,4158.675373898378,3,0,3.2716179358083153,0
49,60,10,2519.1513532312683,2,1,9.411270786189988,0
64,13,4,5644.79646147376,1,0,19.44911283887277,0
70,62,10,2999.767848231999,2,1,4.881208159788377,0
69,52,13,5244.564758140201,0,1,25.166489802066593,0
38,7,7,4360.909131564446,1,0,0.6648489323284732,0
68,67,2,3590.7996830137063,2,1,27.006942419383215,0
69,13,5,3756.374863221605,1,0,22.525484306494132,0
72,43,6,4140.414320283957,1,1,13.893696605989438,0
38,10,11,2815.3811928899872,6,0,19.906113307435103,0
31,14,6,5612.931574775386,1,1,13.523184720717879,0
51,46,6,1188.673020952729,1,0,10.645871992300584,0
71,49,5,6396.053486193459,3,1,19.257070336877007,0
69,49,10,1191.1628996123263,1,0,13.82735506988788,0
50,25,7,5356.162159863485,2,0,15.568561795346152,0
26,59,8,6997.585514194713,1,0,7.337770168722578,0
42,4,8,6611.886787929772,2,1,0.0,0
58,61,6,300.0,2,0,11.881464454138458,0
49,22,9,3583.175864296374,2,1,13.91309421570098,0
37,45,11,3548.771473671608,3,0,6.684174436901399,0
37,65,9,6412.37963341461,2,3,30.944477944802664,0
21,19,11,1040.1352636271308,2,0,15.193609360892996,0
34,30,6,3436.257267338826,0,0,14.808527403223692,0
56,59,12,1803.7392435585562,5,1,18.398830122414168,0
31,62,5,3885.3848044270235,4,1,18.866995169343,0
74,17,10,2519.3682217214264,1,1,20.312087343339563,0
22,37,16,3808.175010061561,1,2,16.485124109702863,0
51,24,6,2837.7626281083076,1,0,19.584799538206436,0
46,37,12,895.4051490777892,2,2,30.484556790598567,0
65,27,8,5270.266528257631,0,1,22.526242185082605,0
68,1,3,300.0,4,0,26.119557727685347,0
48,66,7,3769.806096526552,1,0,7.683453440548949,0
53,46,7,2932.939702582278,1,0,3.1878403846996193,0
57,33,8,4691.138804447936,3,0,23.84846933579028,0
47,8,6,7402.633988405061,3,2,23.405779602097454,0
28,6,13,300.0,1,3,12.287459289059187,0
42,34,6,2373.191040826484,0,0,17.107585401901357,0
31,47,10,3101.0927754245413,0,1,3.602747606245778,0
44,19,8,2140.8100241774555,2,1,19.538073622079686,0
53,53,10,4764.896472997463,1,0,13.021689988141087,0
29,28,4,3442.57002990553,4,1,24.013698946872147,0
32,1,9,2172.036335667679,2,0,11.888316325566029,0
64,39,4,1662.3539326846171,3,0,10.179551900476962,0
39,13,7,300.0,0,0,14.042635067242584,0
29,2,8,4615.509061699611,1,1,10.092040667735377,0
58,10,7,2353.6564563637376,2,0,20.292088370115025,0
58,21,9,6872.757942581558,2,1,16.34013454531126,0
65,37,5,5736.873466414718,2,1,16.744174614165104,0
61,71,2,2973.69584030935,1,1,11.5921397346627,0
74,16,6,3259.0087452441453,2,1,26.288109454157894,0
50,5,11,1919.2092554718088,0,0,16.444022510521425,0
34,14,7,3186.2841288714426,5,1,16.479180746304788,0
67,23,6,2662.9657376961995,2,0,12.339871293931397,0
33,15,6,3347.7829781611836,6,0,19.07569162713203,0
34,23,5,4953.394671783276,0,3,16.419973077343347,0
65,69,9,7002.950092167635,4,0,11.946379353230423,0
68,27,7,2267.7586405648963,1,1,8.715635538113762,0
37,46,7,605.5015988081632,1,0,8.39261190701163,1
59,49,15,2922.9611034812874,1,2,22.485432979373783,0
70,10,9,3602.7454146419727,1,3,15.074059581658458,0
63,18,7,4427.746834331249,2,2,18.31140302103383,0
18,30,4,5446.432843983515,0,0,23.238714525893492,0
55,33,5,875.998085612895,0,0,1.6248651843064152,0
27,1,4,3999.1606586422326,1,0,23.23453911804981,0
66,46,8,6879.710849555684,1,2,6.661554158221721,0
21,22,7,4112.720814731803,1,0,35.438065297982206,0
74,23,9,1465.4149563714016,2,0,7.458025169749666,0
28,43,15,688.0811514099805,3,0,14.584124722480379,0
41,68,8,3143.914682714331,2,1,13.144442282038515,0
31,62,4,6283.907347852555,2,1,5.63639839057857,1
64,70,10,3278.132482961361,2,1,35.55604562352352,0
40,30,9,2101.4516906890008,0,1,11.000508285949394,0
60,9,10,1357.4653596610028,1,2,0.0,0
21,16,7,7136.941917652564,1,0,13.732163338200897,0
43,25,6,300.0,3,1,8.870877100508462,0
69,22,8,2757.138695725481,0,2,17.739588381398733,0
70,15,11,1424.668432143687,4,0,7.773007915919485,0
29,11,4,3189.940924894856,6,0,25.244090865918515,0
40,14,5,3289.900194477836,1,0,25.116006907344424,0
41,47,4,5028.678754938542,2,1,16.222889416431553,0
50,35,6,804.3153565527232,1,0,38.683275169247885,0
48,3,4,3450.8938930448044,1,1,6.0239502040397905,1
24,41,8,424.87344750803913,1,1,4.030798382981089,0
61,60,8,356.6975189126647,4,1,15.472858245057843,0
30,31,9,2900.3880370429833,5,2,15.077708881201392,0
35,23,12,4292.101410217217,0,0,17.364911596330398,1
65,20,8,4790.616044477227,1,1,22.17927805074581,0
57,27,7,4410.974245338971,4,1,21.708058266530323,1
40,20,7,3412.179340761577,2,0,13.585847235796818,0
70,66,6,4050.2665720249997,2,0,2.192101638305804,0
40,71,8,2712.8367999937714,1,1,7.958101180361036,0
50,25,9,1821.261303374156,2,1,0.0,0
32,66,12,1903.7984757780084,1,0,27.164683978327812,0
28,61,9,3065.8410290256584,0,0,1.958211947874993,0
46,6,9,2073.8638032177096,2,1,16.01107518431534,0
50,35,7,6485.093674063736,2,0,15.902396545345642,0
63,47,5,2331.37697381014,1,0,13.46868059351686,0
40,30,2,300.0,0,0,18.372023270247126,1
69,33,11,4749.7781520811905,0,0,5.703317441849155,0
52,36,6,4806.875229142806,2,0,2.9178950144654685,0
21,49,4,3651.476887589871,2,0,23.913387374148307,0
60,21,11,3525.015976210893,2,0,5.801462755307691,0
50,43,6,3040.8928873054297,1,2,17.506123370045362,0
40,18,13,2959.7554830980544,4,0,12.935831062169584,0
44,64,5,3144.104897339465,1,1,18.318577673124658,0
35,7,8,3539.042937371378,3,0,14.899357911195484,0
53,5,10,3043.638184643969,1,0,18.052442560763783,0
50,3,10,300.0,3,2,18.059049711839958,0
43,25,6,1522.138001532331,1,1,7.8365285067651325,0
34,44,8,3788.4555210608805,2,0,19.32523665297417,0
40,70,7,1471.3939844663269,1,0,22.72632545761621,0
46,33,10,1853.6391847284133,3,2,12.378603545772373,0
44,13,10,4721.033372247782,2,2,17.41778779483144,0
35,27,5,395.8480740123623,1,1,9.56928863354593,0
51,10,10,1522.3007231868378,0,0,20.61167565776354,0
30,34,8,4503.2960647171,1,0,15.02531755189023,0
46,52,9,2027.89241142311,2,2,14.550732251571118,0
24,3,6,3243.8777367650428,2,0,0.0,0
44,56,6,300.0,0,1,17.839669296432447,0
62,17,9,5153.44027439565,1,0,20.19234576326142,0
64,48,5,5137.850791857656,1,1,26.329004199326917,0
57,58,12,3389.4188924898867,1,2,2.668568126539734,0
60,56,12,1396.7481076860759,1,1,0.0,0
21,48,12,6204.903391076946,1,0,21.217896353191485,0
37,50,9,7517.628799442919,1,0,26.592139455220348,0
55,14,6,6449.901168909415,2,2,18.487396212801734,0
63,10,5,4983.527791895984,0,0,5.500717137765571,0
51,28,8,3703.494439174625,1,1,3.5206651000377907,0
66,44,8,2768.618062601589,2,2,11.029706633524963,0
33,44,9,5834.31237595984,0,1,29.238625770964553,0
26,56,9,3204.540886876748,2,1,13.667945116603137,0
22,22,12,300.0,4,0,26.736174875123805,0
51,62,8,3467.690432350382,1,0,1.1672244288255555,0
55,32,10,3116.5425821859026,1,1,22.553521618715898,0
34,18,6,2265.1477492258205,2,0,11.101333979565446,0
62,53,4,4955.582923707797,3,0,24.316294559109835,0
60,10,8,2248.9342405256,1,1,19.39379686477462,0
38,29,7,3840.0783083738443,1,1,12.934997681918441,0
31,56,4,300.0,0,0,24.534182571387564,0
60,55,8,1597.6329560168813,3,0,23.134234676410564,0
56,19,6,2908.3895235215177,2,0,17.4630942228479,0
27,12,14,300.0,1,0,16.679132202168866,0
32,3,9,1740.3032395538105,2,1,8.984287330063179,0
45,7,7,4779.400340988486,0,0,6.381245478777284,0
47,59,10,2690.178642278799,1,0,10.680976848396654,0
27,56,11,6012.569727019805,0,0,4.995352162662121,0
72,36,5,4031.1373899728424,1,0,16.563823780911115,0
40,41,7,1178.009442610081,1,1,22.642475325432237,0
39,24,12,5876.408104569378,2,0,7.249876724742999,0
21,14,7,4654.522388193949,4,0,16.504387742157892,0
67,1,9,3954.5702574712222,0,0,11.801241240433082,0
31,48,7,5265.686104273664,1,0,13.820367726322445,0
74,3,11,1742.8739913857607,2,0,13.71583386941955,0
46,8,9,3905.276194441823,0,0,19.74637899651404,0
67,57,10,2085.572329345663,3,0,0.0,0
28,42,10,4808.996049515527,0,2,18.77874640784946,0
27,35,8,1312.871506758942,0,0,6.5942313653684295,0
63,16,8,3716.624935913177,1,1,10.311306568366591,0
64,11,7,5444.672345951329,1,1,3.317599614612547,0
48,34,7,2941.5079399195456,0,0,12.258543030707935,0
19,26,9,5822.072029108134,3,1,28.6430453959577,0
71,38,13,2370.152427270279,1,1,7.230532524647067,0
40,12,8,1342.804309720741,0,2,3.3925089713923207,0
71,17,4,3955.1611478537843,2,0,19.467865513180232,0
67,9,6,3260.1914301053175,0,2,18.795271285320933,0
66,31,7,5598.2543439622095,1,1,21.221956106489245,0
57,20,9,1959.6593361840523,1,1,20.712815021679454,0
56,16,15,5211.7765762826175,3,2,18.60261453387468,0
48,40,9,3603.146271919435,1,1,18.941527472944532,0
19,36,6,5227.357052297349,1,0,7.450228223315924,0
40,15,10,2048.5348492570765,2,0,4.0407797242183126,0
59,50,8,2846.454235731852,2,0,8.243448655508242,0
64,25,9,3599.104247251535,0,0,2.2704318181190146,1
49,25,4,5607.464157805326,0,0,9.103485546223386,0
58,34,7,4378.61250229613,0,0,8.85322080973802,0
19,10,8,883.4285186458524,1,1,31.290380956818368,0
44,30,10,1973.8925616511506,2,2,23.193091432275445,0
46,42,12,3273.2874312032427,1,1,11.303289358327877,0
68,10,3,2181.9217234979833,1,1,29.982333204310752,1
35,41,5,6541.277874640957,4,0,10.630015702580085,0
31,3,6,2225.5273684685308,0,2,7.795474563273563,0
38,43,7,1367.0920652765494,1,0,30.341878450623724,0
27,3,5,2532.813762195876,0,0,29.879471235139025,0
49,13,11,4571.110782689004,0,0,23.527038443692202,0
54,25,5,2911.6519032138663,0,0,19.33142696026215,0
63,44,9,6335.661305010781,1,0,21.600372485469585,0
73,52,6,967.36900807133,1,0,15.79466467217588,0
22,34,9,3036.387618336711,1,0,26.18600330397465,0
32,10,7,8170.035552413149,3,0,31.818759643007642,0
35,28,8,4518.902301860422,1,1,25.909620640688345,0
32,56,4,2175.6914464360016,4,0,24.058864020225762,0
65,7,9,501.8803003164462,1,2,2.0324600611796466,0
25,51,6,1823.2658377734786,1,0,21.929410474056475,0
19,28,9,3491.7480179184336,3,0,9.348566414421846,0
67,1,2,5520.961271440974,3,0,3.2676313198770153,0
72,50,9,1503.7007477387774,0,0,12.498481336584785,0
30,2,9,1450.4652341541728,0,2,6.92119051061586,0
36,27,9,3235.885230470928,1,0,20.659454779150785,0
46,14,7,6650.3633916161,0,0,28.19660690396376,0
47,42,12,5547.134297751481,1,0,9.981502601216453,0
74,4,7,300.0,1,1,16.532629865899597,0
41,7,13,3237.852757649642,1,2,2.2557341538217557,0
18,38,7,4279.2122160814,4,0,22.35271867360259,0
42,71,11,3374.685338332659,0,1,27.459002240800096,0
49,3,8,1428.5772817385746,2,1,10.317110453676836,0
47,33,8,5189.67387536489,1,1,16.498461231665278,0
47,57,7,4700.941534883942,2,0,8.400985902491232,0
70,21,7,6025.046490307397,1,1,9.394919134465056,0
64,36,8,3811.6043649079843,2,0,16.791265939231284,0
32,60,4,2694.117519128769,3,2,8.732030623751925,0
38,52,12,4294.580668659089,2,1,17.668115221364825,0
56,21,16,2057.854924310722,1,2,18.414283270333314,0
41,54,11,5061.722242294358,4,2,11.611329349537947,0
42,48,9,6559.543641351089,3,0,27.76927563960024,0
27,36,8,1600.2562906230237,2,0,18.443292492415598,0
32,32,9,2046.9405043556264,2,1,21.24932151972707,0
60,66,7,6363.679487570504,1,0,40.64130320624825,0
66,63,10,4982.2398900226,3,0,24.96450100428475,0
62,71,6,3519.8459105250845,0,1,30.356574907619077,0
35,48,3,813.8129694862505,1,0,9.963279718097226,0
25,26,7,3030.7577884136267,1,0,1.1512005654162873,0
27,8,13,2974.6134276294933,3,0,4.016899498427927,0
40,9,11,2503.7533739715373,3,0,20.78978129009517,0
47,68,6,3784.2694660066636,1,2,13.527636767734316,0
68,26,11,300.0,1,0,18.607708907272354,0
69,8,10,3713.4375009029154,2,1,2.111670434225365,0
18,16,9,4006.0626192615446,6,1,20.064752224582417,0
58,2,13,2669.0193224277273,2,0,5.862524597296126,0
35,38,11,5688.767998442547,2,0,9.150005266180655,0
29,42,9,2054.8271912127343,1,0,17.838592340390495,0
49,27,4,4380.182006124025,0,0,9.204672924332291,0
19,53,10,5907.678505115078,2,0,14.709607484508444,0
37,35,3,4631.033163229253,1,0,6.754015000012778,0
49,69,7,1072.198018216589,1,2,20.906579197016576,0
33,55,12,6724.98663653613,1,1,24.890990294167025,0
51,6,5,3308.412641929497,3,0,18.28587572476124,0
44,20,12,5129.539728651242,1,0,24.040721759328065,0
63,54,4,3876.8589073676258,1,1,0.0,0
28,39,11,5657.9670241974345,3,1,17.39725919253824,0
21,54,3,5151.215990788409,2,3,15.084650461291531,0
48,24,6,2957.45424341916,2,1,16.45700487767242,0
32,3,6,2908.0913138088445,0,0,22.61225195920331,0
58,56,10,4488.939028135113,1,0,11.405820251634575,0
23,56,6,2824.993681067455,2,1,21.798285408323483,0
50,46,12,5223.71933505996,0,2,0.0,0
74,29,10,6144.533488340838,1,1,21.43050605489793,0
23,1,8,4255.134551125661,1,0,18.544745399421682,0
35,52,7,2847.8657662880346,2,0,22.2064341535163,1
66,47,13,5082.693916109164,1,0,14.240385793325647,0
48,48,12,5747.907412496605,0,0,5.19944027412515,0
27,13,15,2921.6677943610616,0,0,27.607171753042998,0
30,52,4,1982.2412910171824,1,0,10.9010343991614,0
61,52,6,1595.9480726665802,1,2,23.090267562082666,0
67,61,7,1857.0894636148537,1,0,12.57568038835487,0
38,41,7,3850.6782545049996,3,0,11.601555573457071,0
45,52,11,5215.630654400143,0,0,34.61071570935931,0
62,29,8,1052.5742316517167,1,1,20.70578162047045,0
28,50,6,4899.417782163305,2,1,14.818198767962,0
29,50,7,5095.654592424712,3,0,27.17976781367262,0
62,56,10,6609.077598493575,1,0,7.425873837958695,0
28,61,8,2796.17589940782,2,1,21.036612896334514,0
61,1,6,6397.748142041826,1,1,17.951696074502955,0
46,56,8,3862.2734883828793,2,3,22.779493433773375,0
74,57,9,2906.3697504475135,1,1,5.32963676196286,0
19,39,6,2091.6542876524936,1,0,22.910421865874497,0
71,37,8,3250.072165326339,0,0,8.23639280818136,0
30,52,8,1627.66202708543,2,0,18.64780759749723,0
19,33,8,2976.6189363732947,2,0,0.0,0
59,30,9,2323.287133568709,4,0,18.075735562009832,0
48,58,3,300.0,0,0,31.08109016149796,0
65,57,10,4333.096367381664,0,0,8.156020451230688,0
24,15,5,4158.61436146549,1,0,22.146030635399406,0
22,59,4,2840.2136619079906,1,1,16.504272011209917,0
50,24,6,4379.795566327865,0,0,14.905674733752472,0
68,10,7,4302.771759520185,1,0,23.306641203772756,0
41,63,8,1116.3045213217129,2,0,9.09505359405449,0
63,17,7,4116.826582264349,0,1,15.813539630760024,0
69,15,5,4040.7588674654316,2,1,15.038468805327303,0
67,20,13,2985.2784075760846,1,1,12.64769705695261,0
46,35,10,300.0,3,1,14.334353863581386,0
57,12,6,9183.85568635818,2,0,8.884399620102373,0
47,12,10,2674.2033579236813,4,0,6.456696226210596,0
56,28,8,2542.6979705080776,3,0,19.607874217466822,0
50,16,6,3963.125594807121,0,1,16.1585977562535,0
47,14,9,2780.9163264007448,1,1,10.142506104816515,0
42,65,5,2063.9571523739523,2,3,22.35397145428415,0
55,43,8,5541.138610642673,0,0,10.164585675942291,0
60,1,5,803.1150590666925,3,0,11.407959738346246,0
70,8,5,1895.0865631784193,1,3,19.82439687827855,0
52,58,8,2286.954157854781,1,0,12.787363780677149,0
23,20,9,4137.144310850433,2,2,26.420761958329724,0
51,11,8,5967.261316919201,3,0,25.68883745503615,0
35,48,6,1434.0104654888896,3,3,20.787412846657617,0
19,60,7,3480.550231372819,2,2,29.409205683508066,0
22,29,8,356.3644149306483,4,1,24.228763080322633,0
51,53,7,1907.777909036667,3,3,21.411780692132364,0
71,30,11,3182.2490973838717,4,0,24.55117558566375,0
46,8,2,3919.9800539482985,1,0,24.077354915423733,0
43,57,8,300.0,1,3,32.319297414711954,0
23,66,10,1097.4305504918761,2,1,13.686187261080974,0
56,70,6,4466.937934590121,1,1,14.524876982783358,0
21,8,6,4761.446605550214,0,1,15.872363496272644,0
65,41,7,2310.422345991784,1,0,23.50300499016822,0
64,45,9,2485.890921074052,2,0,5.790025047007074,0
74,6,8,2215.0159250866104,3,0,15.072799104178552,0
34,68,9,5801.273014203509,1,0,21.382156185768103,0
27,8,6,4745.956807975881,1,1,4.4805129003347215,0
35,20,14,6302.127192868487,0,0,11.127630765530384,0
63,69,12,5798.140089340586,1,1,11.491061477115966,0
30,40,8,3314.771611075889,2,1,17.936811189124157,0
68,49,13,3063.4565710558336,1,1,21.998607304187743,0
26,36,12,3746.473293679041,0,0,0.0,0
20,54,3,3378.805594939818,2,2,18.72902669097108,0
30,6,14,4642.411466177093,1,0,10.016434773521038,0
60,48,5,4319.431567372968,2,0,0.0,0
52,5,7,5500.4411877058865,1,1,0.0,0
38,13,12,2089.605173810555,2,1,6.094642378058433,0
55,36,9,4218.683229801791,1,0,9.285011830511095,0
54,32,7,2671.7625763176006,2,0,23.087389583169557,0
49,11,4,5265.326670456017,2,1,13.924165204091883,0
47,57,2,300.0,1,2,15.204090625286206,0
23,22,1,4688.187757763524,4,0,8.862872970282123,0
32,62,7,1657.9360906741756,1,4,17.310289725048428,0
48,2,8,3390.1769145616413,1,0,25.95195963810371,0
25,17,11,3782.6620581215866,5,1,8.302847389698844,0
45,22,1,2125.924342248042,0,0,22.737170230409134,0
24,43,9,2632.224739544016,0,0,19.858775285959204,0
62,29,7,3973.681813059685,1,0,34.094194973904834,0
23,12,10,3067.5587451601773,2,1,5.424660283156799,0
23,41,10,4069.7302689793996,1,1,20.651218807587163,0
54,69,13,5256.536506490425,2,0,8.397043357042513,0
30,10,5,3138.1272589052087,0,0,19.38358823358653,0
38,18,9,5226.092584443644,0,2,20.071730086978235,0
35,34,4,1702.0432315706364,1,0,11.566961714936701,0
30,52,10,7282.731344287537,2,2,19.713364299513103,0
61,10,8,1177.5876243332177,0,0,18.17460794116827,0
57,17,6,2150.884760480247,1,0,18.27982180564363,0
31,17,10,5495.393181257368,1,0,8.659779626185824,0
57,44,7,4721.144305785151,2,0,19.448337654675235,0
